,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat,dam,spp
14,2010-04-15,4.876078614300325,4.876078614300325,4.876078614300325,3.9087477240809934,7.105745994744442,0.6032838727146388,0.6032838727146388,0.6032838727146388,0.6032838727146388,0.6032838727146388,0.6032838727146388,-0.03321749977234006,-0.03321749977234006,-0.03321749977234006,0.6365013724869789,0.6365013724869789,0.6365013724869789,5.4793624870149635,TDA,chinook_adult
15,2010-04-16,4.871095001113126,4.871095001113126,4.871095001113126,4.091286202532886,7.3840851030175765,0.9014460376195792,0.9014460376195792,0.9014460376195792,0.9014460376195792,0.9014460376195792,0.9014460376195792,0.009871588600503937,0.009871588600503937,0.009871588600503937,0.8915744490190751,0.8915744490190751,0.8915744490190751,5.772541038732705,TDA,chinook_adult
16,2010-04-17,4.866111387925928,4.866111387925928,4.866111387925928,4.37578144423066,7.625337344186037,1.165507378600105,1.165507378600105,1.165507378600105,1.165507378600105,1.165507378600105,1.165507378600105,0.025972210564948514,0.025972210564948514,0.025972210564948514,1.1395351680351564,1.1395351680351564,1.1395351680351564,6.031618766526033,TDA,chinook_adult
17,2010-04-18,4.861127774738728,4.861127774738728,4.861127774738728,4.690064374250807,7.979313923648393,1.429470049119552,1.429470049119552,1.429470049119552,1.429470049119552,1.429470049119552,1.429470049119552,0.05035828974231293,0.05035828974231293,0.05035828974231293,1.3791117593772388,1.3791117593772388,1.3791117593772388,6.29059782385828,TDA,chinook_adult
18,2010-04-19,4.85614416155153,4.85614416155153,4.85614416155153,4.8077339890851,8.108132398447056,1.623976184142931,1.623976184142931,1.623976184142931,1.623976184142931,1.623976184142931,1.623976184142931,0.014831560261959064,0.014831560261959064,0.014831560261959064,1.6091446238809721,1.6091446238809721,1.6091446238809721,6.480120345694461,TDA,chinook_adult
19,2010-04-20,4.851160548364331,4.851160548364331,4.851160548364331,5.089724184178927,8.300809400402231,1.8033271602873815,1.8033271602873815,1.8033271602873815,1.8033271602873815,1.8033271602873815,1.8033271602873815,-0.02527125308385208,-0.02527125308385208,-0.02527125308385208,1.8285984133712332,1.8285984133712332,1.8285984133712332,6.654487708651713,TDA,chinook_adult
20,2010-04-21,4.846176935177132,4.846176935177132,4.846176935177132,5.230073378317571,8.513519411352306,1.9940266863264087,1.9940266863264087,1.9940266863264087,1.9940266863264087,1.9940266863264087,1.9940266863264087,-0.04254489631345525,-0.04254489631345525,-0.04254489631345525,2.0365715826398643,2.0365715826398643,2.0365715826398643,6.840203621503541,TDA,chinook_adult
21,2010-04-22,4.841193321989934,4.841193321989934,4.841193321989934,5.441965083958323,8.71467853513944,2.199085807650562,2.199085807650562,2.199085807650562,2.199085807650562,2.199085807650562,2.199085807650562,-0.03321749977236377,-0.03321749977236377,-0.03321749977236377,2.232303307422926,2.232303307422926,2.232303307422926,7.040279129640496,TDA,chinook_adult
22,2010-04-23,4.836209708802735,4.836209708802735,4.836209708802735,5.59442586788154,8.838991671515402,2.425049317660589,2.425049317660589,2.425049317660589,2.425049317660589,2.425049317660589,2.425049317660589,0.009871588600515168,0.009871588600515168,0.009871588600515168,2.415177729060074,2.415177729060074,2.415177729060074,7.261259026463324,TDA,chinook_adult
23,2010-04-24,4.831226095615536,4.831226095615536,4.831226095615536,5.758455961772265,9.213990421122912,2.610697763095314,2.610697763095314,2.610697763095314,2.610697763095314,2.610697763095314,2.610697763095314,0.025972210564924728,0.025972210564924728,0.025972210564924728,2.5847255525303896,2.5847255525303896,2.5847255525303896,7.44192385871085,TDA,chinook_adult
24,2010-04-25,4.826242482428337,4.826242482428337,4.826242482428337,5.894425004195474,9.145623687612904,2.790981377840774,2.790981377840774,2.790981377840774,2.790981377840774,2.790981377840774,2.790981377840774,0.05035828974230204,0.05035828974230204,0.05035828974230204,2.7406230880984714,2.7406230880984714,2.7406230880984714,7.617223860269111,TDA,chinook_adult
25,2010-04-26,4.821258869241138,4.821258869241138,4.821258869241138,6.008788276529653,9.321442814115784,2.897520446322139,2.897520446322139,2.897520446322139,2.897520446322139,2.897520446322139,2.897520446322139,0.014831560261937929,0.014831560261937929,0.014831560261937929,2.8826888860602016,2.8826888860602016,2.8826888860602016,7.7187793155632765,TDA,chinook_adult
26,2010-04-27,4.81627525605394,4.81627525605394,4.81627525605394,6.088402324425355,9.5489525459141,2.9856069144021764,2.9856069144021764,2.9856069144021764,2.9856069144021764,2.9856069144021764,2.9856069144021764,-0.02527125308389163,-0.02527125308389163,-0.02527125308389163,3.0108781674860676,3.0108781674860676,3.0108781674860676,7.801882170456116,TDA,chinook_adult
27,2010-04-28,4.811291642866741,4.811291642866741,4.811291642866741,6.304844147505348,9.585842260539236,3.0827304036258742,3.0827304036258742,3.0827304036258742,3.0827304036258742,3.0827304036258742,3.0827304036258742,-0.04254489631339741,-0.04254489631339741,-0.04254489631339741,3.125275299939271,3.125275299939271,3.125275299939271,7.894022046492616,TDA,chinook_adult
28,2010-04-29,4.806308029679542,4.806308029679542,4.806308029679542,6.331095573610418,9.59387774783707,3.1928671050025677,3.1928671050025677,3.1928671050025677,3.1928671050025677,3.1928671050025677,3.1928671050025677,-0.03321749977237189,-0.03321749977237189,-0.03321749977237189,3.2260846047749396,3.2260846047749396,3.2260846047749396,7.99917513468211,TDA,chinook_adult
